1580515200,Thailand,19,0,5
1580515200,US,8,0,0
1580515200,United Arab Emirates,4,0,0
1580515200,United Kingdom,2,0,0
1580515200,Vietnam,6,0,1
1580601600,Australia,12,0,2
1580601600,Cambodia,1,0,0
1580601600,Canada,4,0,0
1580601600,China,16630,361,438
1580601600,Finland,1,0,0
1580601600,France,6,0,0
1580601600,Germany,10,0,0
1580601600,India,2,0,0
1580601600,Italy,2,0,0
1580601600,Japan,20,0,1
1580601600,Malaysia,8,0,0
1580601600,Nepal,1,0,0
1580601600,Philippines,2,1,0
1580601600,Russia,2,0,0
1580601600,Singapore,18,0,0
1580601600,South Korea,15,0,0
1580601600,Spain,1,0,0
1580601600,Sri Lanka,1,0,0
1580601600,Sweden,1,0,0
1580601600,Taiwan*,10,0,0
1580601600,Thailand,19,0,5
1580601600,US,8,0,0
1580601600,United Arab Emirates,5,0,0
1580601600,United Kingdom,2,0,0
1580601600,Vietnam,6,0,1
1580688000,Australia,12,0,2
1580688000,Cambodia,1,0,0
1580688000,Canada,4,0,0
1580688000,China,19716,425,581
1580688000,Finland,1,0,0
1580688000,France,6,0,0
1580688000,Germany,12,0,0
1580688000,India,3,0,0
1580688000,Italy,2,0,0
1580688000,Japan,20,0,1
1580688000,Malaysia,8,0,0
1580688000,Nepal,1,0,0
1580688000,Philippines,2,1,0
1580688000,Russia,2,0,0
1580688000,Singapore,18,0,0
1580688000,South Korea,15,0,0
1580688000,Spain,1,0,0
1580688000,Sri Lanka,1,0,0
1580688000,Sweden,1,0,0
1580688000,Taiwan*,10,0,0
1580688000,Thailand,19,0,5
1580688000,US,11,0,0
1580688000,United Arab Emirates,5,0,0
1580688000,United Kingdom,2,0,0
1580688000,Vietnam,8,0,1
1580774400,Australia,13,0,2
1580774400,Belgium,1,0,0
1580774400,Cambodia,1,0,0
1580774400,Canada,4,0,0
1580774400,China,23707,491,795
1580774400,Finland,1,0,0
1580774400,France,6,0,0
1580774400,Germany,12,0,0
1580774400,India,3,0,0
1580774400,Italy,2,0,0
1580774400,Japan,22,0,1
1580774400,Malaysia,10,0,0
1580774400,Nepal,1,0,0
1580774400,Philippines,2,1,0
1580774400,Russia,2,0,0
1580774400,Singapore,24,0,0
1580774400,South Korea,16,0,0
1580774400,Spain,1,0,0
1580774400,Sri Lanka,1,0,0
1580774400,Sweden,1,0,0
1580774400,Taiwan*,11,0,0
1580774400,Thailand,25,0,5
1580774400,US,11,0,0
1580774400,United Arab Emirates,5,0,0
1580774400,United Kingdom,2,0,0
1580774400,Vietnam,8,0,1
1580860800,Australia,13,0,2
1580860800,Belgium,1,0,0
1580860800,Cambodia,1,0,0
1580860800,Canada,5,0,0
1580860800,China,27440,563,1041
1580860800,Finland,1,0,0
1580860800,France,6,0,0
1580860800,Germany,12,0,0
1580860800,India,3,0,0
1580860800,Italy,2,0,0
1580860800,Japan,22,0,1
1580860800,Malaysia,12,0,0
1580860800,Nepal,1,0,0
1580860800,Philippines,2,1,0
1580860800,Russia,2,0,0
1580860800,Singapore,28,0,0
1580860800,South Korea,19,0,0
1580860800,Spain,1,0,0
1580860800,Sri Lanka,1,0,0
1580860800,Sweden,1,0,0
1580860800,Taiwan*,11,0,0
1580860800,Thailand,25,0,5
1580860800,US,11,0,0
1580860800,United Arab Emirates,5,0,0
1580860800,United Kingdom,2,0,0
1580860800,Vietnam,8,0,1
1580947200,Australia,14,0,2
1580947200,Belgium,1,0,0
1580947200,Cambodia,1,0,0
1580947200,Canada,5,0,0
1580947200,China,30587,633,1381
1580947200,Finland,1,0,0
1580947200,France,6,0,0
1580947200,Germany,12,0,0
1580947200,India,3,0,0
1580947200,Italy,2,0,0
1580947200,Japan,22,0,1
1580947200,Malaysia,12,0,0
1580947200,Nepal,1,0,0
1580947200,Philippines,2,1,0
1580947200,Russia,2,0,0
1580947200,Singapore,28,0,0
1580947200,South Korea,23,0,0
1580947200,Spain,1,0,0
1580947200,Sri Lanka,1,0,0
1580947200,Sweden,1,0,0
1580947200,Taiwan*,16,0,1
1580947200,Thailand,25,0,5
1580947200,US,11,0,0
1580947200,United Arab Emirates,5,0,0
1580947200,United Kingdom,2,0,0
1580947200,Vietnam,10,0,1
1581033600,Australia,15,0,2
1581033600,Belgium,1,0,0
1581033600,Cambodia,1,0,0
1581033600,Canada,7,0,0
1581033600,China,34110,718,1859
1581033600,Diamond Princess,61,0,0
1581033600,Finland,1,0,0
1581033600,France,6,0,0
1581033600,Germany,13,0,0
1581033600,India,3,0,0
1581033600,Italy,3,0,0
1581033600,Japan,25,0,1
1581033600,Malaysia,12,0,1
1581033600,Nepal,1,0,0
1581033600,Philippines,3,1,0
1581033600,Russia,2,0,0
1581033600,Singapore,30,0,0
1581033600,South Korea,24,0,1
1581033600,Spain,1,0,0
1581033600,Sri Lanka,1,0,0
1581033600,Sweden,1,0,0
1581033600,Taiwan*,16,0,1
1581033600,Thailand,25,0,5
1581033600,US,11,0,0
1581033600,United Arab Emirates,5,0,0
1581033600,United Kingdom,3,0,0
1581033600,Vietnam,10,0,1
1581120000,Australia,15,0,2
1581120000,Belgium,1,0,0
1581120000,Cambodia,1,0,0
1581120000,Canada,7,0,0
1581120000,China,36814,805,2409
1581120000,Diamond Princess,61,0,0
1581120000,Finland,1,0,0
1581120000,France,11,0,0
1581120000,Germany,13,0,0
1581120000,India,3,0,0
1581120000,Italy,3,0,0
1581120000,Japan,25,0,1
1581120000,Malaysia,16,0,1
1581120000,Nepal,1,0,0
1581120000,Philippines,3,1,0
1581120000,Russia,2,0,0
1581120000,Singapore,33,0,2
1581120000,South Korea,24,0,1
1581120000,Spain,1,0,0
1581120000,Sri Lanka,1,0,1
1581120000,Sweden,1,0,0
1581120000,Taiwan*,17,0,1
1581120000,Thailand,32,0,10
1581120000,US,11,0,0
1581120000,United Arab Emirates,7,0,0
1581120000,United Kingdom,3,0,0
1581120000,Vietnam,13,0,1
1581206400,Australia,15,0,2
1581206400,Belgium,1,0,0
1581206400,Cambodia,1,0,0
1581206400,Canada,7,0,0
1581206400,China,39829,905,2990
1581206400,Diamond Princess,64,0,0
1581206400,Finland,1,0,0
1581206400,France,11,0,0
1581206400,Germany,14,0,0
1581206400,India,3,0,0
1581206400,Italy,3,0,0
1581206400,Japan,26,0,1
1581206400,Malaysia,16,0,1
1581206400,Nepal,1,0,0
1581206400,Philippines,3,1,0
1581206400,Russia,2,0,0
1581206400,Singapore,40,0,2
1581206400,South Korea,25,0,3
1581206400,Spain,2,0,0
1581206400,Sri Lanka,1,0,1
1581206400,Sweden,1,0,0
1581206400,Taiwan*,18,0,1
1581206400,Thailand,32,0,10
1581206400,US,11,0,3
1581206400,United Arab Emirates,7,0,0
1581206400,United Kingdom,3,0,0
1581206400,Vietnam,13,0,1
1581292800,Australia,15,0,2
1581292800,Belgium,1,0,0
1581292800,Cambodia,1,0,0
1581292800,Canada,7,0,0
1581292800,China,42354,1012,3630
1581292800,Diamond Princess,135,0,0
1581292800,Finland,1,0,0
1581292800,France,11,0,0
1581292800,Germany,14,0,0
1581292800,India,3,0,0
1581292800,Italy,3,0,0
1581292800,Japan,26,0,4
1581292800,Malaysia,18,0,1
1581292800,Nepal,1,0,0
1581292800,Philippines,3,1,0
1581292800,Russia,2,0,0
1581292800,Singapore,45,0,2
1581292800,South Korea,27,0,3
1581292800,Spain,2,0,0
1581292800,Sri Lanka,1,0,1
1581292800,Sweden,1,0,0
1581292800,Taiwan*,18,0,1
1581292800,Thailand,32,0,10
1581292800,US,11,0,3
1581292800,United Arab Emirates,8,0,0
1581292800,United Kingdom,8,0,0
1581292800,Vietnam,14,0,1
1581379200,Australia,15,0,2
1581379200,Belgium,1,0,0
1581379200,Cambodia,1,0,0
1581379200,Canada,7,0,0
1581379200,China,44386,1112,4318
1581379200,Diamond Princess,135,0,0
1581379200,Finland,1,0,0
1581379200,France,11,0,0
1581379200,Germany,16,0,0
1581379200,India,3,0,0
1581379200,Italy,3,0,0
1581379200,Japan,26,0,9
1581379200,Malaysia,18,0,3
1581379200,Nepal,1,0,0
1581379200,Philippines,3,1,0
1581379200,Russia,2,0,0
1581379200,Singapore,47,0,9
1581379200,South Korea,28,0,3
1581379200,Spain,2,0,0
1581379200,Sri Lanka,1,0,1
1581379200,Sweden,1,0,0
1581379200,Taiwan*,18,0,1
1581379200,Thailand,33,0,10
1581379200,US,12,0,3
1581379200,United Arab Emirates,8,0,0
1581379200,United Kingdom,8,0,0
1581379200,Vietnam,15,0,6
1581465600,Australia,15,0,2
1581465600,Belgium,1,0,0
1581465600,Cambodia,1,0,1
1581465600,Canada,7,0,0
1581465600,China,46267,1117,4722
1581465600,Diamond Princess,175,0,0
1581465600,Finland,1,0,1
1581465600,France,11,0,2
1581465600,Germany,16,0,0
1581465600,India,3,0,0
1581465600,Italy,3,0,0
1581465600,Japan,28,0,9
1581465600,Malaysia,18,0,3
1581465600,Nepal,1,0,1
1581465600,Philippines,3,1,1
1581465600,Russia,2,0,2
1581465600,Singapore,50,0,15
1581465600,South Korea,28,0,7
1581465600,Spain,2,0,0
1581465600,Sri Lanka,1,0,1
1581465600,Sweden,1,0,0
1581465600,Taiwan*,18,0,1
1581465600,Thailand,33,0,10
1581465600,US,12,0,3
1581465600,United Arab Emirates,8,0,1
1581465600,United Kingdom,9,0,1
1581465600,Vietnam,15,0,6
1581552000,Australia,15,0,8
1581552000,Belgium,1,0,0
1581552000,Cambodia,1,0,1
1581552000,Canada,7,0,0
1581552000,China,59895,1369,5799
1581552000,Diamond Princess,175,0,0
1581552000,Finland,1,0,1
1581552000,France,11,0,2
1581552000,Germany,16,0,1
1581552000,India,3,0,0
1581552000,Italy,3,0,0
1581552000,Japan,28,1,9
1581552000,Malaysia,19,0,3
1581552000,Nepal,1,0,1
1581552000,Philippines,3,1,1
1581552000,Russia,2,0,2
1581552000,Singapore,58,0,15
1581552000,South Korea,28,0,7
1581552000,Spain,2,0,0
1581552000,Sri Lanka,1,0,1
1581552000,Sweden,1,0,0
1581552000,Taiwan*,18,0,1
1581552000,Thailand,33,0,12
1581552000,US,13,0,3
1581552000,United Arab Emirates,8,0,1
1581552000,United Kingdom,9,0,1
1581552000,Vietnam,16,0,7
1581638400,Australia,15,0,8
1581638400,Belgium,1,0,0
1581638400,Cambodia,1,0,1
1581638400,Canada,7,0,0
1581638400,China,66358,1521,7447
1581638400,Diamond Princess,218,0,0
1581638400,Egypt,1,0,0
1581638400,Finland,1,0,1
1581638400,France,11,0,2
1581638400,Germany,16,0,1
1581638400,India,3,0,0
1581638400,Italy,3,0,0
1581638400,Japan,29,1,9
1581638400,Malaysia,19,0,3
1581638400,Nepal,1,0,1
1581638400,Philippines,3,1,1
1581638400,Russia,2,0,2
1581638400,Singapore,67,0,17
1581638400,South Korea,28,0,7
1581638400,Spain,2,0,0
1581638400,Sri Lanka,1,0,1
1581638400,Sweden,1,0,0
1581638400,Taiwan*,18,0,2
1581638400,Thailand,33,0,12
1581638400,US,13,0,3
1581638400,United Arab Emirates,8,0,1
1581638400,United Kingdom,9,0,1
1581638400,Vietnam,16,0,7
1581724800,Australia,15,0,8
1581724800,Belgium,1,0,0
1581724800,Cambodia,1,0,1
1581724800,Canada,7,0,0
1581724800,China,68413,1663,8673
1581724800,Diamond Princess,285,0,0
1581724800,Egypt,1,0,0
1581724800,Finland,1,0,1
1581724800,France,12,1,4
1581724800,Germany,16,0,1
1581724800,India,3,0,0
1581724800,Italy,3,0,0
1581724800,Japan,43,1,12
1581724800,Malaysia,22,0,7
1581724800,Nepal,1,0,1
1581724800,Philippines,3,1,1
1581724800,Russia,2,0,2
1581724800,Singapore,72,0,18
1581724800,South Korea,28,0,9
1581724800,Spain,2,0,2
1581724800,Sri Lanka,1,0,1
1581724800,Sweden,1,0,0
1581724800,Taiwan*,18,0,2
1581724800,Thailand,33,0,12
1581724800,US,13,0,3
1581724800,United Arab Emirates,8,0,3
1581724800,United Kingdom,9,0,1
1581724800,Vietnam,16,0,7
1581811200,Australia,15,0,8
1581811200,Belgium,1,0,0
1581811200,Cambodia,1,0,1
1581811200,Canada,7,0,0
1581811200,China,70513,1766,10054
1581811200,Diamond Princess,355,0,0
1581811200,Egypt,1,0,0
1581811200,Finland,1,0,1
1581811200,France,12,1,4
1581811200,Germany,16,0,1
1581811200,India,3,0,3
1581811200,Italy,3,0,0
1581811200,Japan,59,1,12
1581811200,Malaysia,22,0,7
1581811200,Nepal,1,0,1
1581811200,Philippines,3,1,1
1581811200,Russia,2,0,2
1581811200,Singapore,75,0,18
1581811200,South Korea,29,0,9
1581811200,Spain,2,0,2
1581811200,Sri Lanka,1,0,1
1581811200,Sweden,1,0,0
1581811200,Taiwan*,20,1,2
1581811200,Thailand,34,0,14
1581811200,US,13,0,3
1581811200,United Arab Emirates,9,0,4
1581811200,United Kingdom,9,0,8
1581811200,Vietnam,16,0,7
1581897600,Australia,15,0,10
1581897600,Belgium,1,0,1
1581897600,Cambodia,1,0,1
1581897600,Canada,8,0,0
1581897600,China,72434,1864,11660
1581897600,Diamond Princess,454,0,0
1581897600,Egypt,1,0,0
1581897600,Finland,1,0,1
1581897600,France,12,1,4
1581897600,Germany,16,0,1
1581897600,India,3,0,3
1581897600,Italy,3,0,0
1581897600,Japan,66,1,12
1581897600,Malaysia,22,0,7
1581897600,Nepal,1,0,1
1581897600,Philippines,3,1,1
1581897600,Russia,2,0,2
1581897600,Singapore,77,0,24
1581897600,South Korea,30,0,10
1581897600,Spain,2,0,2
1581897600,Sri Lanka,1,0,1
1581897600,Sweden,1,0,0
1581897600,Taiwan*,22,1,2
1581897600,Thailand,35,0,15
1581897600,US,13,0,3
1581897600,United Arab Emirates,9,0,4
1581897600,United Kingdom,9,0,8
1581897600,Vietnam,16,0,7
1581984000,Australia,15,0,10
1581984000,Belgium,1,0,1
1581984000,Cambodia,1,0,1
1581984000,Canada,8,0,0
1581984000,China,74211,2003,13339
1581984000,Diamond Princess,542,0,0
1581984000,Egypt,1,0,0
1581984000,Finland,1,0,1
1581984000,France,12,1,4
1581984000,Germany,16,0,12
1581984000,India,3,0,3
1581984000,Italy,3,0,0
1581984000,Japan,74,1,13
1581984000,Malaysia,22,0,13
1581984000,Nepal,1,0,1
1581984000,Philippines,3,1,1
1581984000,Russia,2,0,2
1581984000,Singapore,81,0,29
1581984000,South Korea,31,0,12
1581984000,Spain,2,0,2
1581984000,Sri Lanka,1,0,1
1581984000,Sweden,1,0,0
1581984000,Taiwan*,22,1,2
1581984000,Thailand,35,0,15
1581984000,US,13,0,3
1581984000,United Arab Emirates,9,0,4
1581984000,United Kingdom,9,0,8
1581984000,Vietnam,16,0,7
1582070400,Australia,15,0,10
1582070400,Belgium,1,0,1
1582070400,Cambodia,1,0,1
1582070400,Canada,8,0,0
1582070400,China,74619,2116,15023
1582070400,Diamond Princess,621,0,1
1582070400,Egypt,1,0,0
1582070400,Finland,1,0,1
1582070400,France,12,1,4
1582070400,Germany,16,0,12
1582070400,India,3,0,3
1582070400,Iran,2,2,0
1582070400,Italy,3,0,0
1582070400,Japan,84,1,18
1582070400,Malaysia,22,0,15
1582070400,Nepal,1,0,1
1582070400,Philippines,3,1,1
1582070400,Russia,2,0,2
1582070400,Singapore,84,0,34
1582070400,South Korea,31,0,12
1582070400,Spain,2,0,2
1582070400,Sri Lanka,1,0,1
1582070400,Sweden,1,0,0
1582070400,Taiwan*,23,1,2
1582070400,Thailand,35,0,15
1582070400,US,13,0,3
1582070400,United Arab Emirates,9,0,4
1582070400,United Kingdom,9,0,8
1582070400,Vietnam,16,0,7
1582156800,Australia,15,0,10
1582156800,Belgium,1,0,1
1582156800,Cambodia,1,0,1
1582156800,Canada,8,0,0
1582156800,China,75077,2238,16963
1582156800,Diamond Princess,634,2,1
1582156800,Egypt,1,0,0
1582156800,Finland,1,0,1
1582156800,France,12,1,4
1582156800,Germany,16,0,12
1582156800,India,3,0,3
1582156800,Iran,5,2,0
1582156800,Italy,3,0,0
1582156800,Japan,94,1,18
1582156800,Malaysia,22,0,15
1582156800,Nepal,1,0,1
1582156800,Philippines,3,1,1
1582156800,Russia,2,0,2
1582156800,Singapore,84,0,34
1582156800,South Korea,104,1,16
1582156800,Spain,2,0,2
1582156800,Sri Lanka,1,0,1
1582156800,Sweden,1,0,0
1582156800,Taiwan*,24,1,2
1582156800,Thailand,35,0,15
1582156800,US,13,0,3
1582156800,United Arab Emirates,9,0,4
1582156800,United Kingdom,9,0,8
1582156800,Vietnam,16,0,7
1582243200,Australia,15,0,11
1582243200,Belgium,1,0,1
1582243200,Cambodia,1,0,1
1582243200,Canada,9,0,0
1582243200,China,75550,2238,17486
1582243200,Diamond Princess,634,2,1
1582243200,Egypt,1,0,0
1582243200,Finland,1,0,1
1582243200,France,12,1,4
1582243200,Germany,16,0,14
1582243200,India,3,0,3
1582243200,Iran,18,4,0
1582243200,Israel,1,0,0
1582243200,Italy,20,1,0
1582243200,Japan,105,1,22
1582243200,Lebanon,1,0,0
1582243200,Malaysia,22,0,15
1582243200,Nepal,1,0,1
1582243200,Philippines,3,1,1
1582243200,Russia,2,0,2
1582243200,Singapore,85,0,37
1582243200,South Korea,204,2,16
1582243200,Spain,2,0,2
1582243200,Sri Lanka,1,0,1
1582243200,Sweden,1,0,0
1582243200,Taiwan*,26,1,2
1582243200,Thailand,35,0,17
1582243200,US,15,0,5
1582243200,United Arab Emirates,9,0,4
1582243200,United Kingdom,9,0,8
1582243200,Vietnam,16,0,14
1582329600,Australia,15,0,11
1582329600,Belgium,1,0,1
1582329600,Cambodia,1,0,1
1582329600,Canada,9,0,0
1582329600,China,77001,2443,21331
1582329600,Diamond Princess,634,2,1
1582329600,Egypt,1,0,0
1582329600,Finland,1,0,1
1582329600,France,12,1,4
1582329600,Germany,16,0,14
1582329600,India,3,0,3
1582329600,Iran,28,5,0
1582329600,Israel,1,0,0
1582329600,Italy,62,2,1
1582329600,Japan,122,1,22
1582329600,Lebanon,1,0,0
1582329600,Malaysia,22,0,15
1582329600,Nepal,1,0,1
1582329600,Philippines,3,1,1
1582329600,Russia,2,0,2
1582329600,Singapore,85,0,37
1582329600,South Korea,433,2,16
1582329600,Spain,2,0,2
1582329600,Sri Lanka,1,0,1
1582329600,Sweden,1,0,0
1582329600,Taiwan*,26,1,2
1582329600,Thailand,35,0,17
1582329600,US,15,0,5
1582329600,United Arab Emirates,13,0,4
1582329600,United Kingdom,9,0,8
1582329600,Vietnam,16,0,14
1582416000,Australia,15,0,11
1582416000,Belgium,1,0,1
1582416000,Cambodia,1,0,1
1582416000,Canada,9,0,0
1582416000,China,77022,2445,21733
1582416000,Diamond Princess,691,3,0
1582416000,Egypt,1,0,0
1582416000,Finland,1,0,1
1582416000,France,12,1,4
1582416000,Germany,16,0,14
1582416000,India,3,0,3
1582416000,Iran,43,8,0
1582416000,Israel,1,0,0
1582416000,Italy,155,3,2
1582416000,Japan,147,1,22
1582416000,Lebanon,1,0,0
1582416000,Malaysia,22,0,15
1582416000,Nepal,1,0,1
1582416000,Philippines,3,1,1
1582416000,Russia,2,0,2
1582416000,Singapore,89,0,51
1582416000,South Korea,602,6,18
1582416000,Spain,2,0,2
1582416000,Sri Lanka,1,0,1
1582416000,Sweden,1,0,0
1582416000,Taiwan*,28,1,2
1582416000,Thailand,35,0,21
1582416000,US,15,0,5
1582416000,United Arab Emirates,13,0,4
1582416000,United Kingdom,9,0,8
1582416000,Vietnam,16,0,14
1582502400,Afghanistan,1,0,0
1582502400,Australia,15,0,11
1582502400,Bahrain,1,0,0
1582502400,Belgium,1,0,1
1582502400,Cambodia,1,0,1
1582502400,Canada,10,0,0
1582502400,China,77241,2595,23460
1582502400,Diamond Princess,691,3,0
1582502400,Egypt,1,0,0
1582502400,Finland,1,0,1
1582502400,France,12,1,4
1582502400,Germany,16,0,14
1582502400,India,3,0,3
1582502400,Iran,61,12,0
1582502400,Iraq,1,0,0
1582502400,Israel,1,0,0
1582502400,Italy,229,7,1
1582502400,Japan,159,1,22
1582502400,Kuwait,1,0,0
1582502400,Lebanon,1,0,0
1582502400,Malaysia,22,0,18
1582502400,Nepal,1,0,1
1582502400,Oman,2,0,0
1582502400,Philippines,3,1,1
1582502400,Russia,2,0,2
1582502400,Singapore,89,0,51
1582502400,South Korea,833,8,18
1582502400,Spain,2,0,2
1582502400,Sri Lanka,1,0,1
1582502400,Sweden,1,0,0
1582502400,Taiwan*,30,1,5
1582502400,Thailand,35,0,21
1582502400,US,51,0,5
1582502400,United Arab Emirates,13,0,4
1582502400,United Kingdom,13,0,8
1582502400,Vietnam,16,0,14
1582588800,Afghanistan,1,0,0
1582588800,Algeria,1,0,0
1582588800,Australia,15,0,11
1582588800,Austria,2,0,0
1582588800,Bahrain,23,0,0
1582588800,Belgium,1,0,1
1582588800,Cambodia,1,0,1
1582588800,Canada,11,0,0
1582588800,China,77754,2665,26034
1582588800,Croatia,1,0,0
1582588800,Diamond Princess,691,3,0
1582588800,Egypt,1,0,0
1582588800,Finland,1,0,1
1582588800,France,14,1,11
1582588800,Germany,17,0,14
1582588800,India,3,0,3
1582588800,Iran,95,16,0
1582588800,Iraq,1,0,0
1582588800,Israel,1,0,0
1582588800,Italy,322,10,1
1582588800,Japan,170,1,22
1582588800,Kuwait,11,0,0
1582588800,Lebanon,1,0,0
1582588800,Malaysia,22,0,18
1582588800,Nepal,1,0,1
1582588800,Oman,2,0,0
1582588800,Philippines,3,1,1
1582588800,Russia,2,0,2
1582588800,Singapore,91,0,53
1582588800,South Korea,977,10,22
1582588800,Spain,6,0,2
1582588800,Sri Lanka,1,0,1
1582588800,Sweden,1,0,0
1582588800,Switzerland,1,0,0
1582588800,Taiwan*,31,1,5
1582588800,Thailand,37,0,22
1582588800,US,51,0,6
1582588800,United Arab Emirates,13,0,4
1582588800,United Kingdom,13,0,8
1582588800,Vietnam,16,0,16
1582675200,Afghanistan,1,0,0
1582675200,Algeria,1,0,0
1582675200,Australia,15,0,11
1582675200,Austria,2,0,0
1582675200,Bahrain,33,0,0
1582675200,Belgium,1,0,1
1582675200,Brazil,1,0,0
1582675200,Cambodia,1,0,1
1582675200,Canada,11,0,0
1582675200,China,78166,2717,28386
1582675200,Croatia,3,0,0
1582675200,Diamond Princess,705,4,10
1582675200,Egypt,1,0,0
1582675200,Finland,2,0,1
1582675200,France,18,2,11
1582675200,Georgia,1,0,0
1582675200,Germany,27,0,15
1582675200,Greece,1,0,0
1582675200,India,3,0,3
1582675200,Iran,139,19,49
1582675200,Iraq,5,0,0
1582675200,Israel,2,0,0
1582675200,Italy,453,12,3
1582675200,Japan,189,2,22
1582675200,Kuwait,26,0,0
1582675200,Lebanon,2,0,0
1582675200,Malaysia,22,0,18
1582675200,Nepal,1,0,1
1582675200,North Macedonia,1,0,0
1582675200,Norway,1,0,0
1582675200,Oman,4,0,0
